12.8488	2.05	4.8964	1.50466	0.0733834	0.112957	0.963416	0.557673
13.1057	2.14575	4.89923	1.57406	0.0739631	0.114862	0.954423	0.555611
13.3131	2.2807	4.83408	1.70967	0.0739695	0.11574	0.945564	0.552706
13.5132	2.40655	4.7521	1.82428	0.0735205	0.116117	0.936785	0.54938
13.7565	2.52848	4.72754	1.91835	0.0733034	0.116231	0.928324	0.54593
13.9822	2.63222	4.69058	1.97966	0.0731011	0.116544	0.920129	0.542732
14.2081	2.78573	4.63937	2.11433	0.0729493	0.116204	0.912135	0.539021
14.4507	2.888	4.63669	2.15482	0.0732047	0.116183	0.904557	0.535751
14.6582	2.98285	4.59725	2.18654	0.07324	0.116754	0.897229	0.533047
14.8865	3.11834	4.56841	2.27389	0.0735118	0.117162	0.890211	0.530289
15.0922	3.30456	4.48834	2.43865	0.0736266	0.116688	0.883239	0.526769
15.3103	3.4515	4.43374	2.53287	0.07388	0.116106	0.876447	0.523201
15.5193	3.64095	4.35773	2.68395	0.0741461	0.115194	0.869741	0.519269
15.7346	3.76764	4.32251	2.72993	0.0746132	0.114386	0.863309	0.51559
15.9488	3.92725	4.27287	2.8203	0.075335	0.113537	0.857092	0.511919
16.1542	4.07948	4.207	2.89941	0.0761846	0.112705	0.851012	0.508315
16.3484	4.2796	4.11994	3.03963	0.0769657	0.111852	0.844977	0.504534
16.5591	4.43367	4.07975	3.10035	0.0781661	0.11101	0.83921	0.500883
16.7365	4.61788	3.99044	3.20504	0.0790334	0.110252	0.833485	0.497226
16.9083	4.8015	3.86923	3.31247	0.0795774	0.10961	0.827693	0.493586
17.0728	5.03006	3.74665	3.46463	0.0797853	0.109605	0.821878	0.490015
17.2495	5.19994	3.66626	3.52836	0.0799674	0.109552	0.816179	0.486514
17.4081	5.39884	3.56499	3.62392	0.079916	0.109832	0.810548	0.483117
17.5713	5.57383	3.47208	3.68532	0.0797787	0.110019	0.805009	0.479781
17.757	5.72762	3.44044	3.70381	0.0799137	0.109798	0.799707	0.476484
17.9074	5.92757	3.3195	3.79276	0.0798841	0.10974	0.794425	0.473258
18.0764	6.12629	3.25017	3.86193	0.0800165	0.109792	0.78929	0.470099
18.2266	6.33309	3.1486	3.94157	0.0801036	0.110031	0.784229	0.467015
18.3494	6.56864	3.01073	4.05141	0.0798812	0.110926	0.779182	0.464071
18.4836	6.78272	2.89282	4.12811	0.0795762	0.112069	0.774203	0.461224
18.6274	6.94899	2.83679	4.13638	0.0793159	0.112507	0.769372	0.458327
18.7708	7.15736	2.76189	4.19027	0.0791465	0.112971	0.764673	0.455479
18.9551	7.3172	2.77062	4.17541	0.0797633	0.112777	0.760374	0.452669
19.0494	7.53603	2.60598	4.25131	0.0798826	0.112665	0.755952	0.449901
19.1442	7.78271	2.45974	4.34388	0.0797144	0.112969	0.75151	0.447198
19.2607	7.99817	2.36285	4.39134	0.0795732	0.113245	0.747165	0.444541
19.3424	8.21668	2.22889	4.44126	0.0792208	0.113503	0.742846	0.441933
19.4372	8.43623	2.1214	4.48426	0.0788295	0.113725	0.738605	0.439368
19.53	8.60849	2.04163	4.47415	0.0784238	0.113391	0.734497	0.436843
19.6168	8.83102	1.91904	4.51693	0.0780066	0.113036	0.730438	0.434361
19.769	9.01111	1.9275	4.50166	0.0780957	0.112439	0.726802	0.43199
19.8398	9.2446	1.78169	4.55265	0.0780651	0.111862	0.723119	0.429634
19.9663	9.45758	1.74963	4.56851	0.0787584	0.111254	0.719835	0.427349
20.0124	9.69365	1.57003	4.61709	0.0790643	0.11066	0.716352	0.425071
20.1011	9.91862	1.49289	4.64183	0.0797564	0.110065	0.713094	0.422835
20.1567	10.1661	1.3672	4.68717	0.0803954	0.109493	0.709868	0.420608
20.2091	10.4152	1.24192	4.72914	0.0810314	0.108955	0.70668	0.418398
20.2284	10.6573	1.05361	4.76188	0.0812679	0.108438	0.703309	0.416216
20.2886	10.9096	0.95539	4.79662	0.0817957	0.107976	0.700075	0.414065
20.316	11.1614	0.815334	4.82699	0.0822266	0.10758	0.69684	0.411952
20.3501	11.3964	0.70289	4.83818	0.0827531	0.10716	0.693698	0.409871
20.308	11.6476	0.427794	4.8543	0.0825672	0.1068	0.690268	0.407826
20.3753	11.885	0.382428	4.86319	0.0829434	0.106424	0.687031	0.405815
20.3913	12.123	0.287671	4.86759	0.0834243	0.106035	0.683926	0.403837
20.3834	12.3891	0.1363	4.89003	0.0837657	0.105801	0.680804	0.401916
20.3401	12.632	-0.091197	4.87938	0.0836841	0.105582	0.677558	0.400015
20.3616	12.8716	-0.16947	4.877	0.0839437	0.105355	0.674425	0.39815
20.3449	13.109	-0.311979	4.86299	0.08421	0.10511	0.671315	0.396309
20.3091	13.3307	-0.453373	4.83276	0.0843373	0.104762	0.668229	0.394475
20.266	13.5684	-0.603937	4.81226	0.0843367	0.104413	0.665162	0.392665
20.2466	13.8168	-0.708951	4.8053	0.0845122	0.104125	0.662162	0.390897
20.1887	14.0498	-0.878109	4.77047	0.0845352	0.103819	0.659163	0.389141
20.1366	14.295	-1.01133	4.75051	0.0845349	0.103574	0.6562	0.38742
20.0623	14.5259	-1.17118	4.70927	0.0843881	0.103314	0.653264	0.385711
19.9609	14.7679	-1.35441	4.66918	0.0840521	0.103119	0.650383	0.38402
19.8878	14.9901	-1.47356	4.62417	0.0837088	0.102874	0.647536	0.382346
19.8488	15.2135	-1.54289	4.59101	0.0835195	0.102604	0.644715	0.380701
19.722	15.4315	-1.7952	4.49541	0.0831663	0.102296	0.642021	0.379057
19.6813	15.6361	-1.84713	4.44823	0.082986	0.101916	0.639286	0.377434
19.5791	15.8483	-1.98463	4.38204	0.082758	0.101516	0.636598	0.375836
19.4774	16.0585	-2.1055	4.31837	0.0825205	0.101104	0.633945	0.374263
19.3676	16.2691	-2.21577	4.25932	0.0822649	0.100691	0.631319	0.37271
19.2539	16.4531	-2.33196	4.17137	0.0820013	0.100283	0.628725	0.371201
19.1295	16.6549	-2.46207	4.09313	0.081714	0.099892	0.626177	0.369731
19.0037	16.8552	-2.57667	4.01956	0.0814201	0.0995193	0.62366	0.368288
18.8486	17.0504	-2.76336	3.90223	0.0810911	0.0991723	0.621282	0.366965
18.6908	17.2626	-2.89953	3.82834	0.0807932	0.098798	0.618988	0.36566
18.5754	17.4639	-2.92905	3.79812	0.080472	0.0984187	0.616586	0.36427
18.373	17.6404	-3.10121	3.67436	0.0803193	0.0980759	0.614323	0.362993
18.2318	17.8279	-3.15864	3.61883	0.0801248	0.0977377	0.612006	0.361669
18.0939	18.0113	-3.23154	3.54577	0.0798661	0.0974041	0.609679	0.360339
17.918	18.1719	-3.35493	3.42371	0.0796749	0.0971386	0.60741	0.3591
17.7732	18.3236	-3.42108	3.32323	0.0794119	0.0969939	0.60513	0.357904
17.6331	18.5058	-3.46261	3.27342	0.0791105	0.0967858	0.602839	0.356624
17.446	18.6722	-3.56447	3.17651	0.0788212	0.0965764	0.600579	0.355364
17.2631	18.8186	-3.65632	3.06249	0.0785418	0.0964482	0.598346	0.354153
17.0937	18.9575	-3.72281	2.95548	0.0782514	0.0964345	0.596129	0.352975
16.9253	19.1248	-3.77071	2.89742	0.0779725	0.0963127	0.593934	0.351726
16.7098	19.2367	-3.87543	2.74666	0.0776924	0.0964368	0.591764	0.350585
16.5223	19.3872	-3.94011	2.66232	0.0774107	0.0964792	0.589616	0.34941
16.3098	19.5318	-4.02543	2.56325	0.0771443	0.0964533	0.587491	0.348233
16.0861	19.6226	-4.12188	2.39211	0.076934	0.0967527	0.585397	0.347223
15.8853	19.7583	-4.18013	2.30266	0.0767089	0.096943	0.583321	0.346165
15.6914	19.8814	-4.20497	2.23668	0.0764513	0.0970933	0.581265	0.345017
15.4728	20.0188	-4.27024	2.15464	0.0762074	0.0970601	0.57923	0.343838
15.269	20.1529	-4.30571	2.0962	0.0759478	0.0968768	0.577224	0.342642
15.0744	20.2821	-4.33681	2.02887	0.0756933	0.0965942	0.575255	0.341485
14.8479	20.3672	-4.39527	1.89647	0.0754364	0.0963485	0.573302	0.340326
14.6326	20.4816	-4.43726	1.81447	0.0751918	0.0960418	0.571376	0.339218
14.4037	20.5683	-4.49178	1.68945	0.0749461	0.0957342	0.569464	0.338113
14.1599	20.6413	-4.55019	1.55459	0.0746943	0.0954386	0.567561	0.337002
13.9284	20.7128	-4.59567	1.42256	0.074445	0.0951473	0.565676	0.335892
13.6649	20.7731	-4.66024	1.27747	0.0742461	0.0948718	0.563801	0.33478
13.4216	20.8082	-4.71069	1.08741	0.0740786	0.0946795	0.561943	0.333705
13.1743	20.8551	-4.74758	0.948594	0.0739593	0.0945204	0.560104	0.332663
12.9439	20.9109	-4.76746	0.836221	0.0738105	0.0943292	0.558283	0.331618
12.7282	20.9657	-4.77071	0.73845	0.073594	0.0940943	0.556482	0.33056
12.4824	21.0027	-4.79766	0.604641	0.0733923	0.0938578	0.554697	0.329522
12.2366	21.0427	-4.81911	0.491031	0.0732055	0.0935965	0.552928	0.328486
11.9981	21.0629	-4.83147	0.349395	0.0730112	0.0933455	0.551177	0.327479
11.7479	21.044	-4.83951	0.169197	0.0728407	0.0932312	0.549444	0.326581
11.5005	21.0314	-4.84445	0.00151385	0.0726859	0.0932544	0.547728	0.325816
11.2726	21.0334	-4.83234	-0.121144	0.072488	0.0932985	0.546035	0.325064
11.0195	20.9959	-4.83049	-0.307005	0.0723161	0.0936289	0.544361	0.324564
10.7947	20.9675	-4.80362	-0.452214	0.0721045	0.0941624	0.542722	0.324186
10.5486	20.9596	-4.79616	-0.539979	0.0718981	0.0946366	0.541103	0.323668
10.2876	20.9768	-4.81206	-0.609928	0.0717324	0.0947918	0.539482	0.322974
10.0497	20.9563	-4.79603	-0.718265	0.0715535	0.0949145	0.537882	0.322257
9.8355	20.9238	-4.75647	-0.832521	0.071339	0.0950502	0.536324	0.321539
9.60034	20.9088	-4.73812	-0.883957	0.071128	0.0950439	0.534786	0.320671
9.38873	20.8601	-4.69255	-1.0045	0.0709717	0.0950776	0.533302	0.319822
9.16092	20.8206	-4.66456	-1.10212	0.070863	0.0950609	0.531847	0.318952
8.89466	20.7778	-4.66891	-1.20446	0.0706769	0.0949878	0.530368	0.318075
8.67152	20.7031	-4.62423	-1.33724	0.0705319	0.0950008	0.528935	0.317241
8.41342	20.6148	-4.6048	-1.48456	0.0703408	0.0951714	0.527506	0.316495
8.18525	20.5359	-4.56337	-1.60675	0.070166	0.0954064	0.526112	0.315793
7.94763	20.4543	-4.53038	-1.72253	0.0699872	0.0956871	0.524736	0.315122
7.72913	20.3709	-4.48006	-1.84403	0.0698469	0.0959855	0.523405	0.314506
7.45383	20.305	-4.49153	-1.92139	0.0696506	0.0961287	0.522014	0.313818
7.22868	20.206	-4.44357	-2.02945	0.0694547	0.0963263	0.520652	0.313152
6.97565	20.1219	-4.43026	-2.11353	0.0692867	0.0964375	0.51927	0.312449
6.75614	20.0266	-4.38343	-2.19607	0.0691081	0.0965096	0.517909	0.311713
6.51163	19.9354	-4.36395	-2.27311	0.0689777	0.0964944	0.516535	0.310944
6.29817	19.8393	-4.31521	-2.347	0.0688243	0.0964069	0.515179	0.310147
6.04443	19.7455	-4.30901	-2.41176	0.0687979	0.096236	0.513798	0.309322
5.82728	19.6032	-4.24139	-2.55337	0.0687679	0.0961517	0.512449	0.308571
5.62483	19.4864	-4.17834	-2.63643	0.0686798	0.0960343	0.511129	0.307814
5.42512	19.3386	-4.09869	-2.75709	0.0685467	0.0960022	0.509864	0.307127
5.2037	19.2382	-4.07155	-2.80064	0.0684491	0.0958347	0.508579	0.306367
5.00752	19.1213	-4.01715	-2.84534	0.0683137	0.0956148	0.507311	0.305569
4.82216	18.9742	-3.93504	-2.94154	0.0681405	0.0954076	0.506099	0.304789
4.62025	18.8257	-3.8717	-3.03723	0.0679672	0.0952077	0.504918	0.304033
4.42853	18.6948	-3.81328	-3.09654	0.0677895	0.094974	0.503757	0.303261
4.24158	18.5496	-3.7512	-3.1521	0.0676149	0.0947328	0.502622	0.30248
4.0882	18.3949	-3.64666	-3.23343	0.0675333	0.0944911	0.501607	0.301709
3.90654	18.2289	-3.56178	-3.34775	0.0674988	0.094255	0.500678	0.300987
3.67732	18.0873	-3.55906	-3.3891	0.0673427	0.0940142	0.499629	0.300237
3.50736	17.9316	-3.49046	-3.43315	0.0672268	0.0937843	0.498617	0.299477
3.29697	17.766	-3.46202	-3.49437	0.0670618	0.093564	0.497555	0.298719
3.12261	17.5869	-3.38058	-3.58813	0.066907	0.0933403	0.496555	0.297985
2.93567	17.4654	-3.35844	-3.58755	0.0667437	0.093273	0.495492	0.297237
2.78863	17.2578	-3.23261	-3.71614	0.0666385	0.0931141	0.494595	0.296517
2.61425	17.0757	-3.17099	-3.77819	0.0665305	0.0929636	0.49372	0.295804
2.45132	16.9022	-3.11501	-3.80567	0.0664474	0.0928607	0.492851	0.295077
2.28382	16.7295	-3.06129	-3.84718	0.0663651	0.0928319	0.491982	0.29435
2.11952	16.5319	-3.00185	-3.89799	0.066285	0.0927827	0.491129	0.293628
1.96531	16.3072	-2.91263	-3.98969	0.0662348	0.0926309	0.490376	0.29293
1.81186	16.1251	-2.8605	-4.01189	0.0662092	0.0925322	0.489619	0.292221
1.61931	15.9547	-2.86347	-4.02526	0.0660712	0.0925687	0.488714	0.291517
1.49095	15.7317	-2.74747	-4.12035	0.0660027	0.0925122	0.487979	0.290824
1.32477	15.5186	-2.7026	-4.1756	0.065888	0.0924262	0.487221	0.290141
1.17791	15.3228	-2.64958	-4.20468	0.0657776	0.0923888	0.486468	0.289456
0.984666	15.1108	-2.65343	-4.24436	0.0656266	0.0923423	0.485576	0.288774
0.8454	14.9219	-2.60875	-4.24885	0.065474	0.0924061	0.484673	0.288094
0.721338	14.7071	-2.5246	-4.29756	0.0653224	0.0924644	0.483852	0.287416
0.609874	14.4729	-2.4115	-4.37476	0.0652117	0.0924338	0.483209	0.286756
0.443022	14.2556	-2.39939	-4.40833	0.0650601	0.0924049	0.482462	0.2861
0.329465	14.0147	-2.28766	-4.4936	0.0649261	0.0922951	0.481906	0.285499
0.272607	13.7673	-2.11168	-4.56459	0.065097	0.0921186	0.481851	0.284967
0.173082	13.5299	-2.00249	-4.62745	0.0654828	0.0919207	0.482089	0.284511
0.0181208	13.3052	-1.9991	-4.65268	0.0656405	0.0917237	0.482117	0.284047
-0.0926032	13.0823	-1.94077	-4.66999	0.0658825	0.0915314	0.482205	0.283558
-0.138767	12.8507	-1.78094	-4.70805	0.066853	0.0913351	0.482896	0.283098
-0.250007	12.6211	-1.74016	-4.71949	0.0678933	0.0911391	0.483566	0.282608
-0.365584	12.3862	-1.69951	-4.74671	0.0689216	0.09094	0.484221	0.282126
-0.479993	12.1717	-1.67893	-4.74239	0.0699274	0.0907608	0.484757	0.281592
-0.569374	11.947	-1.61245	-4.75837	0.0712018	0.0905956	0.485435	0.281051
-0.681774	11.7178	-1.59222	-4.76574	0.0724193	0.0904396	0.486006	0.280492
-0.84987	11.4801	-1.65431	-4.77944	0.0729583	0.0902777	0.486076	0.279928
-0.94448	11.2486	-1.62167	-4.77527	0.0736041	0.0901244	0.486131	0.279342
-1.10704	11.0219	-1.6857	-4.77465	0.0737802	0.089994	0.485789	0.278744
-1.18965	10.7815	-1.61316	-4.80501	0.0740975	0.0898565	0.485597	0.278161
-1.31661	10.5316	-1.61909	-4.82812	0.0742425	0.089695	0.485266	0.277587
-1.39941	10.2779	-1.55037	-4.86548	0.0744984	0.0895131	0.485083	0.277042
-1.51057	10.0605	-1.54936	-4.85711	0.0746706	0.0893673	0.484796	0.276476
-1.59679	9.82844	-1.51468	-4.8571	0.0749131	0.0892411	0.484538	0.275902
-1.68673	9.60111	-1.48342	-4.85932	0.0751952	0.0891534	0.484303	0.275326
-1.78714	9.35738	-1.46321	-4.87824	0.0754356	0.089059	0.484056	0.274757
-1.87067	9.07486	-1.41244	-4.92823	0.0757435	0.0888828	0.483917	0.274232
-1.9559	8.84653	-1.39713	-4.9153	0.0761016	0.0887275	0.483756	0.273685
-2.05549	8.59564	-1.3896	-4.93158	0.0763966	0.0885608	0.483551	0.273148
-2.16964	8.34941	-1.41513	-4.9357	0.0765385	0.0883915	0.483194	0.272611
-2.23551	8.108	-1.35963	-4.94552	0.0768302	0.0882261	0.482977	0.27208
-2.30844	7.88636	-1.33394	-4.92858	0.0772361	0.0881027	0.482801	0.271532
-2.41801	7.63764	-1.35514	-4.93849	0.0774848	0.0879703	0.482504	0.270991
-2.56386	7.40578	-1.46779	-4.90536	0.0774398	0.0878698	0.481848	0.270436
-2.66686	7.15068	-1.47691	-4.92045	0.0773468	0.0877446	0.481152	0.269886
-2.74176	6.91441	-1.44614	-4.92175	0.077289	0.0876416	0.480513	0.26934
-2.80237	6.69073	-1.39728	-4.91357	0.0773317	0.0876069	0.479987	0.268795
-2.87865	6.45801	-1.40571	-4.89103	0.0774207	0.0876217	0.479429	0.268254
-2.94004	6.21489	-1.36066	-4.89981	0.0776469	0.0876461	0.478991	0.267716
-3.05504	5.97349	-1.4112	-4.89556	0.0777099	0.087688	0.478413	0.267181
-3.13242	5.70612	-1.38979	-4.92313	0.077813	0.0876435	0.477894	0.26665
-3.24058	5.45999	-1.45521	-4.90763	0.0778131	0.087597	0.477225	0.26612
-3.33102	5.20278	-1.45839	-4.92289	0.0777955	0.087514	0.47656	0.265596
-3.40918	4.95661	-1.44814	-4.92703	0.0778087	0.0874292	0.475933	0.265076
-3.51234	4.69032	-1.47172	-4.948	0.0777601	0.087296	0.475273	0.264571
-3.62258	4.43944	-1.54563	-4.93373	0.0776497	0.0871535	0.474496	0.264063
-3.74261	4.17928	-1.59554	-4.94507	0.0775	0.0869928	0.473666	0.263568
-3.83589	3.93674	-1.60645	-4.94217	0.0773498	0.0868351	0.472843	0.263077
-3.91181	3.69634	-1.5897	-4.94011	0.0772056	0.0866825	0.472065	0.262592
-4.02308	3.4763	-1.66435	-4.89906	0.0770585	0.0865716	0.471218	0.262091
-4.11207	3.23082	-1.66689	-4.90097	0.0769119	0.0864573	0.47039	0.261595
-4.22934	2.97921	-1.74248	-4.89099	0.0767931	0.0863276	0.469516	0.261102
-4.31357	2.71361	-1.73339	-4.91246	0.0766641	0.0861699	0.46867	0.260632
-4.40735	2.46311	-1.74954	-4.91375	0.0765375	0.0860084	0.467832	0.260175
-4.50719	2.20602	-1.76427	-4.92415	0.076421	0.0858468	0.467007	0.259746
-4.61933	1.96551	-1.85045	-4.89617	0.0763412	0.0856858	0.466142	0.2593
-4.7275	1.70408	-1.87432	-4.90939	0.0762957	0.0855399	0.465283	0.258889
-4.85204	1.45488	-1.95908	-4.89364	0.0763523	0.085407	0.464414	0.258477
-4.91472	1.21039	-1.92011	-4.89426	0.0762814	0.0852831	0.463569	0.25809
-5.01706	0.980295	-1.9494	-4.87169	0.0762166	0.0851466	0.46273	0.257694
-5.08217	0.738467	-1.91542	-4.87001	0.076085	0.0850167	0.46195	0.257324
-5.17322	0.460484	-1.92895	-4.89861	0.0759462	0.0849866	0.461197	0.257051
-5.25078	0.215482	-1.91221	-4.8975	0.0758171	0.0849875	0.460521	0.256822
-5.36352	-0.021748	-1.93332	-4.88714	0.0756839	0.0849957	0.459875	0.256619
-5.43922	-0.265434	-1.9131	-4.88595	0.0756008	0.085041	0.459345	0.256473
-5.55975	-0.472814	-1.97804	-4.83545	0.0754979	0.0849939	0.458764	0.256247
-5.69697	-0.675732	-2.05459	-4.78068	0.0753656	0.0848772	0.458117	0.255945
-5.80707	-0.908553	-2.11507	-4.75808	0.0752372	0.0847647	0.457443	0.255649
-5.90367	-1.16191	-2.11369	-4.77032	0.0751359	0.0847082	0.456846	0.255444
-5.99315	-1.4189	-2.10695	-4.78657	0.0751077	0.0847502	0.456356	0.255365
-6.13051	-1.63401	-2.17533	-4.74514	0.0750341	0.0847467	0.455817	0.255244
-6.26437	-1.86953	-2.27234	-4.72019	0.0749382	0.0847797	0.455186	0.255136
-6.37141	-2.11045	-2.2833	-4.71717	0.0748854	0.0848834	0.454621	0.255117
-6.51949	-2.32487	-2.3645	-4.67144	0.0747873	0.08495	0.453999	0.255051
-6.6668	-2.53812	-2.43637	-4.62665	0.0746661	0.0849845	0.453344	0.254948
-6.81726	-2.75743	-2.51834	-4.58745	0.0745357	0.0850184	0.452648	0.254831
-6.91641	-3.00688	-2.50189	-4.60475	0.0744414	0.0851957	0.452055	0.254893
-7.04608	-3.23346	-2.53373	-4.58498	0.0743638	0.085429	0.4515	0.255022
-7.1733	-3.43797	-2.57126	-4.54068	0.0743193	0.08561	0.450975	0.25513
-7.31775	-3.67696	-2.61791	-4.53388	0.0742707	0.0859429	0.450465	0.255373
-7.47443	-3.84431	-2.70502	-4.43734	0.0741951	0.0860463	0.449894	0.255402
-7.61522	-4.0591	-2.75308	-4.40741	0.0741373	0.0861815	0.449336	0.25548
-7.77382	-4.27559	-2.81412	-4.37504	0.0740619	0.0863699	0.448769	0.255607
-7.92264	-4.49475	-2.85813	-4.35159	0.0739978	0.0866435	0.448225	0.255827
-8.08867	-4.71652	-2.91987	-4.32595	0.0739133	0.0870427	0.447672	0.256145
-8.23262	-4.92683	-2.93374	-4.29874	0.073864	0.0875179	0.447202	0.256567
-8.37433	-5.1381	-2.96004	-4.27495	0.0738773	0.0880985	0.446799	0.257125
-8.5224	-5.32469	-2.98597	-4.22122	0.0739556	0.0886245	0.446471	0.25768
-8.71505	-5.5189	-3.08123	-4.15991	0.0739404	0.0891718	0.446053	0.258202
-8.87336	-5.72134	-3.11538	-4.12704	0.0739663	0.089823	0.445688	0.258845
-9.03779	-5.90672	-3.16737	-4.07296	0.0740257	0.0904715	0.445336	0.259511
-9.18018	-6.08375	-3.17363	-4.022	0.0742451	0.0910775	0.445116	0.260226
-9.36182	-6.21007	-3.26244	-3.89469	0.074447	0.0913421	0.44481	0.260617
-9.53316	-6.39959	-3.30375	-3.85485	0.0747042	0.0916856	0.444544	0.261123
-9.68831	-6.59066	-3.32608	-3.82804	0.0751453	0.0921451	0.444371	0.261828
-9.89553	-6.76101	-3.4251	-3.7524	0.0754505	0.0926115	0.444081	0.262492
-10.1022	-6.91807	-3.51569	-3.66325	0.0756578	0.0930216	0.443708	0.263057
-10.281	-7.08849	-3.56329	-3.6101	0.0759404	0.0934844	0.443352	0.263715
-10.5108	-7.25234	-3.67009	-3.52399	0.0760443	0.0939823	0.442887	0.264311
-10.7075	-7.40753	-3.7332	-3.44958	0.0761534	0.0944825	0.442405	0.264911
-10.9521	-7.55516	-3.85009	-3.34179	0.0761087	0.0949609	0.441823	0.265367
-11.1383	-7.70872	-3.88245	-3.27975	0.0761142	0.095483	0.441271	0.265905
-11.3057	-7.85183	-3.89627	-3.22049	0.0762765	0.0960063	0.440782	0.266553
-11.4982	-7.99296	-3.93451	-3.14702	0.0765194	0.0965453	0.440317	0.267251
-11.6901	-8.09837	-3.98158	-3.03259	0.076871	0.0969023	0.439858	0.267802
-11.8846	-8.22936	-4.00822	-2.95152	0.0773423	0.0972659	0.439441	0.268381
-12.1068	-8.3193	-4.08505	-2.80997	0.0777634	0.0974449	0.438968	0.268722
-12.3219	-8.45104	-4.14481	-2.7399	0.0781979	0.0976776	0.438472	0.269155
-12.5355	-8.52905	-4.20266	-2.59778	0.0786716	0.0977446	0.437956	0.269382
-12.7411	-8.63478	-4.23088	-2.49892	0.0792585	0.0977923	0.437465	0.269593
-13.0157	-8.7116	-4.34366	-2.33183	0.0795145	0.097749	0.436875	0.269565
-13.2518	-8.81909	-4.40395	-2.24091	0.079717	0.0977233	0.436264	0.269561
-13.4833	-8.86193	-4.46164	-2.06399	0.0799014	0.0975922	0.435638	0.269355
-13.6999	-8.92945	-4.48435	-1.92901	0.0801525	0.0974438	0.435026	0.269084
